lang,raw,gold,pred_A,pred_B,is_nonstandard,A_correct,B_correct,change
ja,次々,次々,次々,次々,False,True,True,both_TN
ja,欲しい,欲しい,欲しい,欲しい,False,True,True,both_TN
ja,欲求,欲求,欲求,欲求,False,True,True,both_TN
ja,歌,歌,歌,歌,False,True,True,both_TN
ja,歌い手,歌い手,歌い手,歌い手,False,True,True,both_TN
ja,歌う,歌う,歌う,歌う,False,True,True,both_TN
ja,歌っ,歌っ,歌っ,歌っ,False,True,True,both_TN
ja,歌詞,歌詞,歌詞,歌詞,False,True,True,both_TN
ja,止まっ,止まっ,止まっ,止まっ,False,True,True,both_TN
ja,止まら,止まら,止まら,止まら,False,True,True,both_TN
ja,止め,止め,止め,止め,False,True,True,both_TN
ja,正直,正直,正直,正直,False,True,True,both_TN
ja,正確,正確,正確,正確,False,True,True,both_TN
ja,正解,正解,正解,正解,False,True,True,both_TN
ja,歩み寄ら,歩み寄ら,歩み寄ら,歩み寄ら,False,True,True,both_TN
ja,歯,歯,歯,歯,False,True,True,both_TN
ja,歯医者,歯医者,歯医者,歯医者,False,True,True,both_TN
ja,死,死,死,死,False,True,True,both_TN
ja,死さ,死さ,死さ,死さ,False,True,True,both_TN
ja,死に,死に,死に,死に,False,True,True,both_TN
ja,死ぬ,死ぬ,死ぬ,死ぬ,False,True,True,both_TN
ja,残り物,残り物,残り物,残り物,False,True,True,both_TN
ja,残る,残る,残る,残る,False,True,True,both_TN
ja,母,母,母,母,False,True,True,both_TN
ja,母国語,母国語,母国語,母国語,False,True,True,both_TN
ja,毎年,毎年,毎年,毎年,False,True,True,both_TN
ja,毎日,毎日,毎日,毎日,False,True,True,both_TN
ja,比べ,比べ,比べ,比べ,False,True,True,both_TN
ja,気,気,気,気,False,True,True,both_TN
ja,気がつい,気がつい,気がつい,気がつい,False,True,True,both_TN
ja,気づい,気づい,気づい,気づい,False,True,True,both_TN
ja,気づき,気づき,気づき,気づき,False,True,True,both_TN
ja,気分,気分,気分,気分,False,True,True,both_TN
ja,気持ち,気持ち,気持ち,気持ち,False,True,True,both_TN
ja,気持ちいい,気持ちいい,気持ちいい,気持ちいい,False,True,True,both_TN
ja,気遣い,気遣い,気遣い,気遣い,False,True,True,both_TN
ja,水樹奈々,水樹奈々,水樹奈々,水樹奈々,False,True,True,both_TN
ja,求める,求める,求める,求める,False,True,True,both_TN
ja,汗,汗,汗,汗,False,True,True,both_TN
ja,決まっ,決まっ,決まっ,決まっ,False,True,True,both_TN
ja,決まる,決まる,決まる,決まる,False,True,True,both_TN
ja,決め,決め,決め,決め,False,True,True,both_TN
ja,油っこい,油っこい,油っこい,油っこい,False,True,True,both_TN
ja,油断,油断,油断,油断,False,True,True,both_TN
ja,治さ,直さ,治さ,治さ,True,False,False,both_wrong
ja,治し,治し,治し,治し,False,True,True,both_TN
ja,治っ,治っ,治っ,治っ,False,True,True,both_TN
ja,治ら,直ら,治ら,治ら,True,False,False,both_wrong
ja,法事,法事,法事,法事,False,True,True,both_TN
ja,法律上,法律上,法律上,法律上,False,True,True,both_TN
ja,波,波,波,波,False,True,True,both_TN
ja,泣い,泣い,泣い,泣い,False,True,True,both_TN
ja,泣き,泣き,泣き,泣き,False,True,True,both_TN
ja,注意力,注意力,注意力,注意力,False,True,True,both_TN
ja,洋画,洋画,洋画,洋画,False,True,True,both_TN
ja,活か,活か,活か,活か,False,True,True,both_TN
ja,活動,活動,活動,活動,False,True,True,both_TN
ja,活字,活字,活字,活字,False,True,True,both_TN
ja,活性,活性,活性,活性,False,True,True,both_TN
ja,活用,活用,活用,活用,False,True,True,both_TN
ja,流さ,流さ,流さ,流さ,False,True,True,both_TN
ja,流行っ,流行 し,流行っ,流行っ,True,False,False,both_wrong
ja,浮かば,浮かば,浮かば,浮かば,False,True,True,both_TN
ja,浮つか,浮つか,浮つか,浮つか,False,True,True,both_TN
ja,浮つき,浮つき,浮つき,浮つき,False,True,True,both_TN
ja,浮上,浮上,浮上,浮上,False,True,True,both_TN
ja,海,海,海,海,False,True,True,both_TN
ja,海外,海外,海外,海外,False,True,True,both_TN
ja,浸透,浸透,浸透,浸透,False,True,True,both_TN
ja,消え去っ,消え去っ,消え去っ,消え去っ,False,True,True,both_TN
ja,消し,消し,消し,消し,False,True,True,both_TN
ja,消化,消化,消化,消化,False,True,True,both_TN
ja,消耗,消耗 し て い ます,消耗,消耗,True,False,False,both_wrong
ja,消費税,消費税,消費税,消費税,False,True,True,both_TN
ja,涼しいっ,涼しい,涼しいっ,涼しいっ,True,False,False,both_wrong
ja,深夜,深夜,深夜,深夜,False,True,True,both_TN
ja,深層心理,深層心理,深層心理,深層心理,False,True,True,both_TN
ja,深海,深海,深海,深海,False,True,True,both_TN
ja,混ざっ,混ざっ,混ざっ,混ざっ,False,True,True,both_TN
ja,混ぜる,混ぜる,混ぜる,混ぜる,False,True,True,both_TN
ja,済む,済む,済む,済む,False,True,True,both_TN
ja,減っ,減っ,減っ,減っ,False,True,True,both_TN
ja,減る,減る,減る,減る,False,True,True,both_TN
ja,減点,減点,減点,減点,False,True,True,both_TN
ja,渡さ,渡さ,渡さ,渡さ,False,True,True,both_TN
ja,満たさ,満たさ,満たさ,満たさ,False,True,True,both_TN
ja,満タン,満タン,満タン,満タン,False,True,True,both_TN
ja,溜まっ,溜まっ,溜まっ,溜まっ,False,True,True,both_TN
ja,溶かし,溶かし,溶かし,溶かし,False,True,True,both_TN
ja,滅ぼす,滅ぼす,滅ぼす,滅ぼす,False,True,True,both_TN
ja,滑り,滑り,滑り,滑り,False,True,True,both_TN
ja,演出,演出,演出,演出,False,True,True,both_TN
ja,漫画,漫画,漫画,漫画,False,True,True,both_TN
ja,潜,潜,潜,潜,False,True,True,both_TN
ja,激情,激情,激情,激情,False,True,True,both_TN
ja,濁流,濁流,濁流,濁流,False,True,True,both_TN
ja,点,点,点,点,False,True,True,both_TN
ja,無人航空機,無人航空機,無人航空機,無人航空機,False,True,True,both_TN
ja,無人駅,無人駅,無人駅,無人駅,False,True,True,both_TN
ja,無料,無料,無料,無料,False,True,True,both_TN
ja,無理,無理,無理,無理,False,True,True,both_TN
ja,無茶,無茶,無茶,無茶,False,True,True,both_TN
ja,無限,無限,無限,無限,False,True,True,both_TN
ja,無駄,無駄,無駄,無駄,False,True,True,both_TN
ja,焦っ,焦っ,焦っ,焦っ,False,True,True,both_TN
ja,焦ら,焦ら,焦ら,焦ら,False,True,True,both_TN
ja,焼きそば,焼きそば,焼きそば,焼きそば,False,True,True,both_TN
ja,焼肉,焼肉,焼肉,焼肉,False,True,True,both_TN
ja,熱く,熱く,熱く,熱く,False,True,True,both_TN
ja,爆速,爆速,爆速,爆速,False,True,True,both_TN
ja,爽快感,爽快感,爽快感,爽快感,False,True,True,both_TN
ja,片,片足,片,片,True,False,False,both_wrong
ja,片っ端から,片っ端から,片っ端から,片っ端から,False,True,True,both_TN
ja,片手間,片手間,片手間,片手間,False,True,True,both_TN
ja,版,版,版,版,False,True,True,both_TN
ja,牛乳,牛乳,牛乳,牛乳,False,True,True,both_TN
ja,物語,物語,物語,物語,False,True,True,both_TN
ja,特に,特に,特に,特に,False,True,True,both_TN
ja,特別,特別,特別,特別,False,True,True,both_TN
ja,特急,特急,特急,特急,False,True,True,both_TN
ja,特急券,特急券,特急券,特急券,False,True,True,both_TN
ja,特性,特性,特性,特性,False,True,True,both_TN
ja,特集,特集,特集,特集,False,True,True,both_TN
ja,狂っ,狂っ,狂っ,狂っ,False,True,True,both_TN
ja,独り言,独り言,独り言,独り言,False,True,True,both_TN
ja,狭い,狭い,狭い,狭い,False,True,True,both_TN
ja,猛烈,猛烈,猛烈,猛烈,False,True,True,both_TN
ja,猿,猿,猿,猿,False,True,True,both_TN
ja,王子,王子,王子,王子,False,True,True,both_TN
ja,現実,現実,現実,現実,False,True,True,both_TN
ja,現象,現象,現象,現象,False,True,True,both_TN
ja,理解,理解,理解,理解,False,True,True,both_TN
ja,環境,環境,環境,環境,False,True,True,both_TN
ja,生,生,生,生,False,True,True,both_TN
ja,生き,生き,生き,生き,False,True,True,both_TN
ja,生きる,生きる,生きる,生きる,False,True,True,both_TN
ja,生き方,生き方,生き方,生き方,False,True,True,both_TN
ja,生き残っ,生き残っ,生き残っ,生き残っ,False,True,True,both_TN
ja,生き残り,生き残り,生き残り,生き残り,False,True,True,both_TN
ja,生命倫理学,生命倫理学,生命倫理学,生命倫理学,False,True,True,both_TN
ja,生放送,生放送,生放送,生放送,False,True,True,both_TN
ja,生活,生活,生活,生活,False,True,True,both_TN
ja,生理,生理,生理,生理,False,True,True,both_TN
ja,生産性,生産性,生産性,生産性,False,True,True,both_TN
ja,用,用,用,用,False,True,True,both_TN
ja,田舎,田舎,田舎,田舎,False,True,True,both_TN
ja,画像,画像,画像,画像,False,True,True,both_TN
ja,画面,画面,画面,画面,False,True,True,both_TN
ja,留まっ,留まっ,留まっ,留まっ,False,True,True,both_TN
ja,番組,番組,番組,番組,False,True,True,both_TN
ja,疲れ,疲れ,疲れ,疲れ,False,True,True,both_TN
ja,病,病,病,病,False,True,True,both_TN
ja,病棟,病棟,病棟,病棟,False,True,True,both_TN
ja,症状,症状,症状,症状,False,True,True,both_TN
ja,痛い,痛い,痛い,痛い,False,True,True,both_TN
ja,痛く,痛く,痛く,痛く,False,True,True,both_TN
ja,痛めつけ,痛めつけ,痛めつけ,痛めつけ,False,True,True,both_TN
ja,痩せ,痩せ,痩せ,痩せ,False,True,True,both_TN
ja,療養,療養,療養,療養,False,True,True,both_TN
ja,癒し,癒し,癒し,癒し,False,True,True,both_TN
ja,発達障害,発達障害,発達障害,発達障害,False,True,True,both_TN
ja,発音,発音,発音,発音,False,True,True,both_TN
ja,登,登,登,登,False,True,True,both_TN
ja,登場,登場,登場,登場,False,True,True,both_TN
ja,白く,白く,白く,白く,False,True,True,both_TN
ja,白鳥,白鳥,白鳥,白鳥,False,True,True,both_TN
ja,的,的,的,的,False,True,True,both_TN
ja,目,目,目,目,False,True,True,both_TN
ja,目から鱗,目から鱗,目から鱗,目から鱗,False,True,True,both_TN
ja,目指せ,目指せ,目指せ,目指せ,False,True,True,both_TN
ja,目標,目標,目標,目標,False,True,True,both_TN
ja,目玉焼き,目玉焼き,目玉焼き,目玉焼き,False,True,True,both_TN
ja,目的,目的,目的,目的,False,True,True,both_TN
ja,直す,直す,直す,直す,False,True,True,both_TN
ja,相性,相性,相性,相性,False,True,True,both_TN
ja,相手,相手,相手,相手,False,True,True,both_TN
ja,相葉,相葉,相葉,相葉,False,True,True,both_TN
ja,真剣,真剣,真剣,真剣,False,True,True,both_TN
ja,真理,真理,真理,真理,False,True,True,both_TN
ja,真面目,真面目,真面目,真面目,False,True,True,both_TN
ja,眠た,眠た,眠た,眠た,False,True,True,both_TN
ja,眠らせ,眠らせ,眠らせ,眠らせ,False,True,True,both_TN
ja,眠れ,眠れ,眠れ,眠れ,False,True,True,both_TN
ja,眠気,眠気,眠気,眠気,False,True,True,both_TN
ja,着,着,着,着,False,True,True,both_TN
ja,着れ,着れ,着れ,着れ,False,True,True,both_TN
ja,睡眠,睡眠,睡眠,睡眠,False,True,True,both_TN
ja,睨み,睨み,睨み,睨み,False,True,True,both_TN
ja,瞬間,瞬間,瞬間,瞬間,False,True,True,both_TN
ja,知っ,知っ,知っ,知っ,False,True,True,both_TN
ja,知ら,知ら,知ら,知ら,False,True,True,both_TN
ja,知り,知り,知り,知り,False,True,True,both_TN
ja,知り合い,知り合い,知り合い,知り合い,False,True,True,both_TN
ja,知り合っ,知り合っ,知り合っ,知り合っ,False,True,True,both_TN
ja,砂漠,砂漠,砂漠,砂漠,False,True,True,both_TN
ja,研究,研究,研究,研究,False,True,True,both_TN
ja,確か,確か,確か,確か,False,True,True,both_TN
ja,確実,確実,確実,確実,False,True,True,both_TN
ja,確立,確立,確立,確立,False,True,True,both_TN
ja,確認,確認,確認,確認,False,True,True,both_TN
ja,示し,示し,示し,示し,False,True,True,both_TN
ja,示唆,示唆,示唆,示唆,False,True,True,both_TN
ja,社会,社会,社会,社会,False,True,True,both_TN
ja,社会人,社会人,社会人,社会人,False,True,True,both_TN
ja,社内,社内,社内,社内,False,True,True,both_TN
ja,祇園,祇園,祇園,祇園,False,True,True,both_TN
ja,祈る,祈る,祈る,祈る,False,True,True,both_TN
ja,神,神,神,神,False,True,True,both_TN
ja,神妙,神妙,神妙,神妙,False,True,True,both_TN
ja,私,私,私,私,False,True,True,both_TN
ja,私自身,私自身,私自身,私自身,False,True,True,both_TN
ja,秋の鹿は笛に寄る,秋の鹿は笛に寄る,秋の鹿は笛に寄る,秋の鹿は笛に寄る,False,True,True,both_TN
ja,科学,科学,科学,科学,False,True,True,both_TN
ja,稼ぐ,稼ぐ,稼ぐ,稼ぐ,False,True,True,both_TN
ja,稼げ,稼げ,稼げ,稼げ,False,True,True,both_TN
ja,積,積,積,積,False,True,True,both_TN
ja,積み重ね,積み重ね,積み重ね,積み重ね,False,True,True,both_TN
ja,穴,穴,穴,穴,False,True,True,both_TN
ja,空,空,空,空,False,True,True,both_TN
ja,空港,国際空港,空港,空港,True,False,False,both_wrong
ja,突っ込み,突っ込み,突っ込み,突っ込み,False,True,True,both_TN
ja,突っ込ん,突っ込ん,突っ込ん,突っ込ん,False,True,True,both_TN
ja,突発,突発,突発,突発,False,True,True,both_TN
ja,窓,窓,窓,窓,False,True,True,both_TN
ja,章,章,章,章,False,True,True,both_TN
ja,笑,笑,笑,笑,False,True,True,both_TN
ja,笑い話,笑い話,笑い話,笑い話,False,True,True,both_TN
ja,笑っ,笑っ,笑っ,笑っ,False,True,True,both_TN
ja,筆,筆,筆,筆,False,True,True,both_TN
ja,筋肉,筋肉,筋肉,筋肉,False,True,True,both_TN
ja,答え,答え,答え,答え,False,True,True,both_TN
ja,箇所,箇所,箇所,箇所,False,True,True,both_TN
ja,範囲,範囲,範囲,範囲,False,True,True,both_TN
ja,築い,築い,築い,築い,False,True,True,both_TN
ja,簡単,簡単,簡単,簡単,False,True,True,both_TN
ja,米寿,米寿,米寿,米寿,False,True,True,both_TN
ja,精神疾患,精神疾患,精神疾患,精神疾患,False,True,True,both_TN
ja,精神科,精神科,精神科,精神科,False,True,True,both_TN
ja,系,系,系,系,False,True,True,both_TN
ja,納得,納得,納得,納得,False,True,True,both_TN
ja,納期,納期,納期,納期,False,True,True,both_TN
ja,紙,紙,紙,紙,False,True,True,both_TN
ja,素人,素人,素人,素人,False,True,True,both_TN
ja,素敵,素敵,素敵,素敵,False,True,True,both_TN
ja,素敵だな,素敵だな,素敵だな,素敵だな,False,True,True,both_TN
ja,素材,素材,素材,素材,False,True,True,both_TN
ja,素直,素直,素直,素直,False,True,True,both_TN
ja,紹介,紹介,紹介,紹介,False,True,True,both_TN
ja,終わら,終わら,終わら,終わら,False,True,True,both_TN
ja,組ま,組ま,組ま,組ま,False,True,True,both_TN
ja,組織,組織,組織,組織,False,True,True,both_TN
ja,経っ,経っ,経っ,経っ,False,True,True,both_TN
ja,経済,経済,経済,経済,False,True,True,both_TN
ja,経験,経験,経験,経験,False,True,True,both_TN
ja,経験談,経験談,経験談,経験談,False,True,True,both_TN
ja,結婚,結婚,結婚,結婚,False,True,True,both_TN
ja,結局,結局,結局,結局,False,True,True,both_TN
ja,結果,結果,結果,結果,False,True,True,both_TN
ja,結果的,結果的,結果的,結果的,False,True,True,both_TN
ja,結構,結構,結構,結構,False,True,True,both_TN
ja,給ふ,給ふ,給ふ,給ふ,False,True,True,both_TN
ja,統計,統計,統計,統計,False,True,True,both_TN
ja,絵,絵,絵,絵,False,True,True,both_TN
ja,絶,絶,絶,絶,False,True,True,both_TN
ja,絶対,絶対,絶対,絶対,False,True,True,both_TN
ja,絶望,絶望,絶望,絶望,False,True,True,both_TN
ja,継続,継続,継続,継続,False,True,True,both_TN
ja,続き,続き,続き,続き,False,True,True,both_TN
ja,続け,続け,続け,続け,False,True,True,both_TN
ja,綺麗,綺麗,綺麗,綺麗,False,True,True,both_TN
ja,締切,締切,締切,締切,False,True,True,both_TN
ja,編,編,編,編,False,True,True,both_TN
ja,練っ,練っ,練っ,練っ,False,True,True,both_TN
ja,練り,練り,練り,練り,False,True,True,both_TN
ja,罪悪感,罪悪感,罪悪感,罪悪感,False,True,True,both_TN
ja,置き,置き,置き,置き,False,True,True,both_TN
ja,置こ,置こ,置こ,置こ,False,True,True,both_TN
ja,置換,置換 する,置換,置換,True,False,False,both_wrong
ja,美味しい,美味しい,美味しい,美味しい,False,True,True,both_TN
ja,美女,美女,美女,美女,False,True,True,both_TN
ja,美容院,美容院,美容院,美容院,False,True,True,both_TN
ja,美術館,美術館,美術館,美術館,False,True,True,both_TN
ja,習っ,習っ,習っ,習っ,False,True,True,both_TN
ja,考え,考え,考え,考え,False,True,True,both_TN
ja,考える,考える,考える,考える,False,True,True,both_TN
ja,考え方,考え方,考え方,考え方,False,True,True,both_TN
ja,者,者,者,者,False,True,True,both_TN
ja,耐久,耐久,耐久,耐久,False,True,True,both_TN
ja,聖墳墓教会,聖墳墓教会,聖墳墓教会,聖墳墓教会,False,True,True,both_TN
ja,聞い,聞い,聞い,聞い,False,True,True,both_TN
ja,聞か,聞か,聞か,聞か,False,True,True,both_TN
ja,聞き覚え,聞き覚え,聞き覚え,聞き覚え,False,True,True,both_TN
ja,聴い,聴い,聴い,聴い,False,True,True,both_TN
